match_id,order,draft_phase,action_type,acting_side,acting_team_id,opponent_team_id,state_id,true_hero_id,true_hero_name,old_rank,new_rank,rank_delta,old_top10,new_top10,old_top5,new_top5,old_top3,new_top3,improved_into_top10,worsened_out_of_top10,improved_into_top5,worsened_out_of_top5,improved_into_top3,worsened_out_of_top3
8782608765,21,3,ban,dire,9928636.0,9895247.0,8782608765_21,29,Tidehunter,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782608765,22,3,ban,radiant,9895247.0,9928636.0,8782608765_22,93,Slark,1,2,-1,True,True,True,True,True,True,False,False,False,False,False,False
8782608765,3,1,ban,radiant,9895247.0,9928636.0,8782608765_3,80,Lone Druid,17,14,3,False,False,False,False,False,False,False,False,False,False,False,False
8782608765,4,1,ban,radiant,9895247.0,9928636.0,8782608765_4,108,Underlord,19,20,-1,False,False,False,False,False,False,False,False,False,False,False,False
8782608765,5,1,ban,dire,9928636.0,9895247.0,8782608765_5,65,Batrider,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782608765,6,1,ban,radiant,9895247.0,9928636.0,8782608765_6,114,Monkey King,6,7,-1,True,True,False,False,False,False,False,False,False,False,False,False
8782608765,7,1,ban,radiant,9895247.0,9928636.0,8782608765_7,99,Bristleback,6,5,1,True,True,False,True,False,False,False,False,True,False,False,False
8782625329,1,1,ban,radiant,9572001.0,10108947.0,8782625329_1,65,Batrider,2,1,1,True,True,True,True,True,True,False,False,False,False,False,False
8782625329,10,2,ban,radiant,9572001.0,10108947.0,8782625329_10,38,Beastmaster,1,7,-6,True,True,True,False,True,False,False,False,False,True,False,True
8782625329,11,2,ban,radiant,9572001.0,10108947.0,8782625329_11,36,Necrophos,32,28,4,False,False,False,False,False,False,False,False,False,False,False,False
8782625329,12,2,ban,dire,10108947.0,9572001.0,8782625329_12,106,Ember Spirit,12,12,0,False,False,False,False,False,False,False,False,False,False,False,False
8782625329,19,3,ban,radiant,9572001.0,10108947.0,8782625329_19,131,Ringmaster,36,37,-1,False,False,False,False,False,False,False,False,False,False,False,False
8782625329,2,1,ban,radiant,9572001.0,10108947.0,8782625329_2,47,Viper,3,1,2,True,True,True,True,True,True,False,False,False,False,False,False
8782625329,20,3,ban,dire,10108947.0,9572001.0,8782625329_20,110,Phoenix,6,1,5,True,True,False,True,False,True,False,False,True,False,True,False
8782625329,21,3,ban,radiant,9572001.0,10108947.0,8782625329_21,7,Earthshaker,34,68,-34,False,False,False,False,False,False,False,False,False,False,False,False
8782625329,22,3,ban,dire,10108947.0,9572001.0,8782625329_22,87,Disruptor,63,13,50,False,False,False,False,False,False,False,False,False,False,False,False
8782625329,3,1,ban,dire,10108947.0,9572001.0,8782625329_3,91,Io,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782625329,4,1,ban,dire,10108947.0,9572001.0,8782625329_4,145,Kez,19,18,1,False,False,False,False,False,False,False,False,False,False,False,False
8782625329,5,1,ban,radiant,9572001.0,10108947.0,8782625329_5,73,Alchemist,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782625329,6,1,ban,dire,10108947.0,9572001.0,8782625329_6,114,Monkey King,2,2,0,True,True,True,True,True,True,False,False,False,False,False,False
8782625329,7,1,ban,dire,10108947.0,9572001.0,8782625329_7,13,Puck,3,3,0,True,True,True,True,True,True,False,False,False,False,False,False
8782650848,1,1,ban,dire,9895247.0,9928636.0,8782650848_1,138,Muerta,17,14,3,False,False,False,False,False,False,False,False,False,False,False,False
8782650848,10,2,ban,dire,9895247.0,9928636.0,8782650848_10,135,Dawnbreaker,32,56,-24,False,False,False,False,False,False,False,False,False,False,False,False
8782650848,11,2,ban,dire,9895247.0,9928636.0,8782650848_11,29,Tidehunter,6,11,-5,True,False,False,False,False,False,False,True,False,False,False,False
8782650848,12,2,ban,radiant,9928636.0,9895247.0,8782650848_12,13,Puck,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782650848,19,3,ban,dire,9895247.0,9928636.0,8782650848_19,39,Queen of Pain,6,4,2,True,True,False,True,False,False,False,False,True,False,False,False
8782650848,2,1,ban,dire,9895247.0,9928636.0,8782650848_2,108,Underlord,18,17,1,False,False,False,False,False,False,False,False,False,False,False,False
8782650848,20,3,ban,radiant,9928636.0,9895247.0,8782650848_20,86,Rubick,20,26,-6,False,False,False,False,False,False,False,False,False,False,False,False
8782650848,21,3,ban,dire,9895247.0,9928636.0,8782650848_21,16,Sand King,5,4,1,True,True,True,True,False,False,False,False,False,False,False,False
8782650848,22,3,ban,radiant,9928636.0,9895247.0,8782650848_22,131,Ringmaster,17,35,-18,False,False,False,False,False,False,False,False,False,False,False,False
8782650848,3,1,ban,radiant,9928636.0,9895247.0,8782650848_3,65,Batrider,1,1,0,True,True,True,True,True,True,False,False,False,False,False,False
8782650848,4,1,ban,radiant,9928636.0,9895247.0,8782650848_4,47,Viper,6,5,1,True,True,False,True,False,False,False,False,True,False,False,False
8782650848,5,1,ban,dire,9895247.0,9928636.0,8782650848_5,114,Monkey King,6,8,-2,True,True,False,False,False,False,False,False,False,False,False,False
8782650848,6,1,ban,radiant,9928636.0,9895247.0,8782650848_6,28,Slardar,13,14,-1,False,False,False,False,False,False,False,False,False,False,False,False
8782650848,7,1,ban,radiant,9928636.0,9895247.0,8782650848_7,110,Phoenix,1,2,-1,True,True,True,True,True,True,False,False,False,False,False,False
8782678248,1,1,ban,dire,9303484.0,9467224.0,8782678248_1,80,Lone Druid,6,4,2,True,True,False,True,False,False,False,False,True,False,False,False
8782678248,10,2,ban,dire,9303484.0,9467224.0,8782678248_10,13,Puck,1,7,-6,True,True,True,False,True,False,False,False,False,True,False,True
8782678248,11,2,ban,dire,9303484.0,9467224.0,8782678248_11,110,Phoenix,4,2,2,True,True,True,True,False,True,False,False,False,False,True,False
8782678248,12,2,ban,radiant,9467224.0,9303484.0,8782678248_12,54,Lifestealer,18,15,3,False,False,False,False,False,False,False,False,False,False,False,False
8782678248,19,3,ban,dire,9303484.0,9467224.0,8782678248_19,98,Timbersaw,9,8,1,True,True,False,False,False,False,False,False,False,False,False,False
8782678248,2,1,ban,dire,9303484.0,9467224.0,8782678248_2,28,Slardar,7,3,4,True,True,False,True,False,True,False,False,True,False,True,False
8782678248,20,3,ban,radiant,9467224.0,9303484.0,8782678248_20,70,Ursa,14,3,11,False,True,False,True,False,True,True,False,True,False,True,False
8782678248,21,3,ban,dire,9303484.0,9467224.0,8782678248_21,33,Enigma,44,29,15,False,False,False,False,False,False,False,False,False,False,False,False
8782678248,22,3,ban,radiant,9467224.0,9303484.0,8782678248_22,82,Meepo,10,1,9,True,True,False,True,False,True,False,False,True,False,True,False
